Date,Close,High,Low,Open,Volume
2023-08-17,3325.1962890625,3349.440290926464,3303.37184354654,3343.826872942134,1843241
2023-08-18,3258.7548828125,3300.274369070775,3248.495870905001,3300.274369070775,2526749
2023-08-21,3292.193603515625,3300.0330609722505,3263.497758368921,3266.401226125477,1375579
2023-08-22,3273.321044921875,3301.2428208729684,3256.7714205722896,3290.596772491379,1222012
2023-08-23,3288.90283203125,3292.532166429872,3267.368781266093,3278.982651341684,1330046
2023-08-24,3278.740966796875,3303.2269254876683,3269.4015733528363,3298.339374169803,1152881
2023-08-25,3272.498291015625,3276.853492298242,3242.447354908607,3266.4009619630024,1158046
2023-08-28,3266.933349609375,3284.789627818904,3251.9805389553726,3284.789627818904,1037485
2023-08-29,3267.51416015625,3280.483124702364,3256.7230327340726,3272.256632643452,944517
2023-08-30,3281.837646484375,3298.435944066353,3274.191943277724,3288.6608423400667,1188200
2023-08-31,3248.787109375,3307.437020024372,3236.060099793436,3291.564823124236,3417652
2023-09-01,3270.4658203125,3279.950528288617,3248.7866903254844,3257.690610274266,1277950
2023-09-04,3308.501220703125,3322.389568110734,3261.6102677719696,3269.304409400368,1828332
2023-09-05,3319.002197265625,3336.084169940408,3295.580703650453,3309.952962342964,1501842
2023-09-06,3319.534423828125,3333.0839393407605,3288.757856191549,3323.502590742173,1314818
2023-09-07,3344.069091796875,3348.666249219937,3312.1793838770186,3320.4058761077613,1885092
2023-09-08,3331.1484375,3353.5052335710643,3324.5189946100018,3344.06896343331,1518917
2023-09-11,3368.651611328125,3373.5391626761343,3334.148830427036,3350.601814495906,1783604
2023-09-12,3465.5791015625,3474.38614516756,3370.92600707836,3379.636410197425,4476016
2023-09-13,3453.045654296875,3473.369927109757,3430.930815317512,3456.1910774702974,1754929
2023-09-14,3445.49658203125,3481.935005103954,3431.511593986039,3455.174807153858,2604721
2023-09-15,3482.515869140625,3491.27471032473,3447.8193368048096,3453.045720255974,2952897
2023-09-18,3490.113037109375,3502.840044840026,3460.2074161740843,3464.853011461987,1395753
2023-09-20,3490.016357421875,3508.356546456046,3464.8045341552124,3464.8045341552124,1649396
2023-09-21,3469.93408203125,3489.000138164539,3414.4778051163644,3473.079505179387,2004073
2023-09-22,3487.69384765625,3516.8254026780846,3450.3360367492246,3468.6762279183363,1989083
2023-09-25,3462.04638671875,3503.5176780571887,3444.1416693032643,3486.5807832047026,1238778
2023-09-26,3470.321044921875,3479.273402928026,3422.220314567407,3452.8035996753065,1726062
2023-09-27,3473.80517578125,3497.7103430994343,3441.2862468655285,3474.4826042409986,1541134
2023-09-28,3422.946533203125,3486.871262305868,3413.8490954028885,3484.16131180639,1755753
2023-09-29,3415.058837890625,3453.6264257925736,3392.750480245738,3423.381970277491,2243791
2023-10-03,3400.783203125,3420.478249327498,3368.1191935868515,3420.478249327498,1948148
2023-10-04,3423.9140625,3433.834243163027,3365.4092394076893,3374.1196419410794,1788138
2023-10-05,3473.85400390625,3507.388961131625,3436.931431432505,3439.6413818603187,2990768
2023-10-06,3504.872314453125,3517.986356613022,3460.013883253429,3475.450604904359,2075691
2023-10-09,3521.27734375,3560.619236725309,3514.1637533431904,3527.761707715126,4233074
2023-10-10,3512.131103515625,3530.616608452087,3485.467781698383,3522.922466554114,1848148
2023-10-11,3493.74267578125,3532.5524561836587,3489.0004396005725,3532.5524561836587,2426417
2023-10-12,3428.559814453125,3473.1762921421646,3424.253051371763,3459.965608876738,4241281
2023-10-13,3455.949462890625,3461.9014774307097,3411.574701689475,3416.413814741517,2890357
2023-10-16,3410.655029296875,3459.626707474981,3405.8643550370857,3451.255137116198,1671104
2023-10-17,3394.201904296875,3420.4297519546626,3390.6210083477054,3416.413383142786,1672065
2023-10-18,3375.038818359375,3409.3480767475094,3371.89339541589,3398.024601407919,1408245
2023-10-19,3353.109619140625,3373.680736249968,3349.4708937410264,3366.5487397082816,1514545
2023-10-20,3390.855712890625,3395.6587833790018,3341.854207372511,3348.015640681127,1481211
2023-10-23,3308.9599609375,3375.718494551036,3300.372710587233,3369.945097263211,1106272
2023-10-25,3289.505126953125,3323.3694390332607,3276.9877685340816,3289.8931629320496,1518537
2023-10-26,3237.73779296875,3273.5913191117124,3231.1880873862106,3268.1090677159104,1984471
2023-10-27,3251.5166015625,3262.238760274587,3237.98058983828,3250.59483846516,1108851
2023-10-30,3278.297607421875,3282.470059977352,3234.8269200669347,3250.5947303259786,910972
2023-10-31,3268.78857421875,3298.1409614158165,3250.643509512532,3298.1409614158165,999811
2023-11-01,3231.819091796875,3271.5541666033323,3212.7522635776177,3255.446645817852,1563475
2023-11-02,3260.39501953125,3275.7745564381084,3243.996355257694,3243.996355257694,1245384
2023-11-03,3251.467529296875,3287.369615927347,3245.0635154410265,3281.6447833582483,1402598
2023-11-06,3279.94677734375,3291.6392612785603,3259.3273352851584,3274.852562246921,1099852
2023-11-07,3270.43798828125,3303.1379547879187,3266.120081304635,3277.7640031631186,1191144
2023-11-08,3281.208740234375,3301.0033128131354,3269.564818271293,3271.408344490301,992899
2023-11-09,3248.120361328125,3290.863303747934,3242.8806914278243,3289.504941002282,2112352
2023-11-10,3234.53564453125,3248.1202189771684,3223.765159786836,3238.950678605409,1338557
2023-11-13,3232.692138671875,3256.416580383934,3228.277104570128,3256.416580383934,1030990
2023-11-15,3303.283447265625,3311.725242726036,3256.465180942293,3282.712567265491,2059802
2023-11-16,3394.057373046875,3424.6226643732857,3312.8894017201505,3328.269174812701,3951984
2023-11-17,3398.52099609375,3419.916749052961,3388.9148556938694,3394.05763502657,2021292
2023-11-20,3415.162353515625,3429.037837455945,3387.653493546394,3387.653493546394,1475621
2023-11-21,3406.041015625,3434.035037985227,3397.114056628635,3415.1622294943054,1807236
2023-11-22,3425.39892578125,3427.824742687429,3377.8045875989555,3396.1436686511997,1798051
2023-11-23,3404.14892578125,3438.8381081646835,3396.143729846612,3425.253533245297,2729804
2023-11-24,3354.5166015625,3400.558557089705,3350.538167248364,3390.564144485258,1989733
2023-11-28,3367.17919921875,3377.949920654207,3331.1316560447804,3354.516624939772,1689195
2023-11-29,3409.48583984375,3413.6097287998045,3372.6619846624567,3377.707636711802,1441634
2023-11-30,3384.11181640625,3412.2996202124623,3377.707564817038,3395.610046760085,3266235
2023-12-01,3407.4482421875,3412.5910219534585,3386.4893240321903,3396.1440289638604,1172141
2023-12-04,3408.224365234375,3442.5255128152107,3394.2031901727914,3439.468841218076,1625213
2023-12-05,3426.80615234375,3433.0161489796988,3398.860693689607,3433.0161489796988,1377656
2023-12-06,3497.155029296875,3505.645389075242,3420.547536408254,3427.7766608222228,1896572
2023-12-07,3507.63427734375,3522.8200340000967,3485.122742816775,3498.028136719834,1967653
2023-12-08,3519.083984375,3536.841011317228,3495.165524694797,3525.197090292315,1641155
2023-12-11,3534.80322265625,3544.6036175892773,3507.731201090949,3515.39668765713,1102503
2023-12-12,3563.136962890625,3588.656366966414,3523.256438601304,3530.970488905042,2236866
2023-12-13,3486.917724609375,3541.6926220283585,3457.274195147135,3535.4340618974347,3850968
2023-12-14,3558.430908203125,3568.8619211592045,3519.957545872432,3522.2862354018253,3290396
2023-12-15,3746.431640625,3780.3445136912032,3557.897102757953,3557.897102757953,8531230
2023-12-18,3744.68505859375,3812.413915155438,3716.497018281129,3743.617841274432,2521612
2023-12-19,3702.9609375,3740.706790636033,3677.538423744119,3730.906395592648,2004435
2023-12-20,3667.883544921875,3783.1098422812192,3654.7841342747074,3713.682918471997,2586083
2023-12-21,3675.112548828125,3693.742774963741,3632.2727177698935,3644.789838029213,1517562
2023-12-22,3710.529541015625,3731.828166080241,3650.3692817209153,3687.241698707996,2413058
2023-12-26,3682.923828125,3720.2328451421417,3677.683921416666,3706.50281607204,1285231
2023-12-27,3698.109375,3704.901662457141,3656.191305500883,3686.271435668221,1293976
2023-12-28,3687.144775390625,3724.114321859064,3679.576415738613,3710.529746427583,1682889
2023-12-29,3680.83740234375,3709.171132988807,3653.668253316792,3679.479039650874,1574996
2024-01-01,3698.012451171875,3718.292185924314,3661.0429064437462,3677.538461548317,825907
2024-01-02,3670.940185546875,3698.012444542969,3655.463520958684,3698.012444542969,1344068
2024-01-03,3582.2041015625,3659.927375987847,3577.6436128064806,3655.221196068514,1803075
2024-01-04,3557.994384765625,3608.645396732838,3542.6631738294145,3591.9072593051314,3598144
2024-01-05,3626.984619140625,3636.5424333222863,3565.805701080782,3565.9511553490497,1963127
2024-01-08,3569.1533203125,3628.779858209541,3563.428249726769,3626.984658768209,1067805
2024-01-09,3580.40869140625,3641.005788345077,3573.47094968648,3599.86379072798,1370944
2024-01-10,3602.871826171875,3618.591072315872,3578.565093437269,3580.505746958656,1292227
2024-01-11,3624.704345703125,3661.043037190246,3597.001468026568,3613.497023720243,1777909
2024-01-12,3767.584716796875,3789.368504749984,3708.200767635378,3733.817298835654,6813450
2024-01-15,3787.962158203125,3847.346116454914,3769.7199653032394,3842.4944820079354,2801505
2024-01-16,3746.72265625,3783.303926653488,3741.1432775430862,3783.303926653488,1432672
2024-01-17,3769.33154296875,3793.929184956077,3699.419450374162,3705.6780107900527,3458696
2024-01-18,3786.797607421875,3792.81358642979,3747.402243095893,3782.33400921486,2239110
2024-01-19,3834.890869140625,3854.828547294304,3807.658918491698,3836.7873325006367,2941975
2024-01-23,3752.417236328125,3825.9920429065546,3737.34240520959,3793.02202337321,2618854
2024-01-24,3736.418212890625,3777.120111192251,3701.211238257574,3773.570326867422,2657709
2024-01-25,3705.782470703125,3755.091708272492,3675.049172415224,3734.570392097221,2205154
2024-01-29,3696.737548828125,3715.216373723609,3677.140363719112,3696.543082370613,1646747
2024-01-30,3696.299560546875,3742.253475636006,3683.1211945510818,3703.010196026833,1411621
2024-01-31,3711.277099609375,3728.8320292389103,3692.3119914794433,3706.657393782853,2459358
2024-02-01,3748.42919921875,3797.787108661937,3700.6761721547514,3715.2160408468,2363107
2024-02-02,3857.503173828125,3875.1065425906513,3765.7898054070656,3768.7561904233226,2826510
2024-02-05,3864.311279296875,3911.675376722688,3853.418546024991,3873.745158002602,1691523
2024-02-06,4022.548583984375,4036.0672088611577,3880.5533970255456,3887.36138544138,4474396
2024-02-07,3971.39111328125,4041.027200449419,3962.200376884508,4039.0820610027527,2124267
2024-02-08,4020.700439453125,4043.944760003293,3973.96841848718,3977.810021263461,2345173
2024-02-09,4020.3115234375,4069.961016230209,3987.5357348811417,4023.082967148053,2100596
2024-02-12,4007.66796875,4045.500833365555,3992.933158561447,4016.712676589731,1013716
2024-02-13,4035.677734375,4055.615412060188,3969.542998638767,4012.287624411532,1257415
2024-02-14,3987.633056640625,4002.026898009872,3938.42093564908,3994.3436924832126,1391283
2024-02-15,3990.64794921875,4032.565320923148,3971.001852474619,4014.767486410783,1091582
2024-02-16,4015.05908203125,4034.170455496613,3987.632902930139,4000.422098805194,1307556
2024-02-19,3991.231201171875,4015.059157963777,3943.769991476078,4009.9531672226553,772291
2024-02-20,3920.087646484375,3985.5903054124697,3900.004178795511,3970.12654342168,1193648
2024-02-21,3882.011962890625,3951.89119090927,3871.411048123551,3902.922211469392,1885939
2024-02-22,3974.98974609375,3982.6242758305775,3862.074308087051,3862.074308087051,2982052
2024-02-23,3940.94970703125,4016.7127903511646,3935.4058698837393,4016.7127903511646,2538072
2024-02-26,3891.300048828125,3938.9072881929615,3873.5019758149424,3925.291312381924,1379284
2024-02-27,3991.81494140625,4010.8774023113297,3889.306191038556,3889.306191038556,2960475
2024-02-28,4005.96630859375,4040.929905710048,3976.837655012501,3983.256710254891,1939225
2024-02-29,3982.770263671875,4024.590760669227,3953.058211921048,3986.5631905150553,3772719
2024-03-01,3982.040771484375,4026.438482479131,3974.697822898346,3994.5383868724766,2043265
2024-03-04,3968.76513671875,4004.944682155846,3964.096754658917,3992.398627973585,1749271
2024-03-05,3902.046875,3952.523145986244,3870.827293559364,3950.5780066427474,2070859
2024-03-06,3952.815185546875,3960.303924949601,3849.868585054649,3884.492162283685,1744204
2024-03-07,3995.899658203125,4010.877135457934,3926.9443292907104,3953.495527554923,2688905
2024-03-11,4009.273193359375,4039.082362628076,3976.837895686541,3976.837895686541,2304068
2024-03-12,4077.25537109375,4113.921439154857,4008.008217712913,4009.2728432697927,4039801
2024-03-13,4035.19140625,4124.66781246234,4018.5603705525946,4089.6553056835983,2837260
2024-03-14,4092.1845703125,4109.10718896528,3973.919993872695,4039.5200133888384,2919608
2024-03-15,4103.5146484375,4122.7228997396605,4062.4235791961696,4077.595761278169,3373143
2024-03-18,4038.595458984375,4138.040705385616,4004.896015694858,4099.6242043308575,1526904
2024-03-19,3868.201416015625,3946.687741302402,3857.794967981477,3940.1228959958985,8931209
2024-03-20,3861.976806640625,3907.78493306345,3851.570358663032,3876.662703631386,1817913
2024-03-21,3863.970947265625,3898.4484974722936,3839.705379451114,3880.6019849960817,3829582
2024-03-22,3803.62255859375,3829.979291151296,3749.2560100020937,3790.103935402895,5852485
2024-03-26,3771.138671875,3838.440441560653,3765.254578231551,3768.707247844133,3440925
2024-03-27,3735.542724609375,3788.158838368847,3724.3581734819695,3781.8371355577046,1968575
2024-03-28,3769.971923828125,3807.6103232125056,3735.153881557504,3744.490645526798,4311783
2024-04-01,3809.3125,3825.408576562606,3781.399796164316,3790.7849991059966,1569676
2024-04-02,3777.26611328125,3802.601600549058,3766.76231340809,3783.2959977168784,2142666
2024-04-03,3839.0244140625,3871.799965376353,3745.365904713473,3745.365904713473,3973090
2024-04-04,3893.48828125,3918.142780385877,3827.304866462404,3866.83972932028,3394637
2024-04-05,3870.097900390625,3892.223860617775,3851.862218884732,3868.882188290232,1636819
2024-04-08,3863.581787109375,3922.033083278546,3851.375989955484,3873.7450929274473,2302538
2024-04-09,3838.295166015625,3905.6942966818183,3817.384916544992,3874.7178553954823,1876992
2024-04-10,3875.349853515625,3880.747662969457,3810.528176426063,3847.8747588285305,2101965
2024-04-12,3891.64013671875,3903.262534093357,3837.27358778367,3862.0741140765313,4354821
2024-04-15,3833.091552734375,3952.717622669279,3811.549229426857,3891.6401996365257,4200329
2024-04-16,3766.56787109375,3820.934420750492,3756.8908503515418,3794.966858011438,3051420
2024-04-18,3756.064208984375,3828.034367312921,3744.393372498665,3770.458288138839,3476284
