Date,Close,High,Low,Open,Volume
2023-03-28,1308.261474609375,1327.634708127804,1306.5995570562825,1322.0316486207148,6633366
2023-03-29,1313.912109375,1319.942472948523,1295.868432459033,1309.59107721676,8813966
2023-03-31,1356.0771484375,1357.9764827206443,1323.7410518226668,1333.3326667673127,8711975
2023-04-03,1339.837646484375,1362.7721274238097,1334.4245910246482,1362.7721274238097,5242764
2023-04-05,1351.8985595703125,1355.6496980034335,1329.5338544341907,1329.5338544341907,7506334
2023-04-06,1350.3316650390625,1356.504501154155,1339.362963725627,1344.728605995516,6948465
2023-04-10,1355.744873046875,1361.8227663188884,1343.7790894987636,1352.278564577775,4993788
2023-04-11,1335.37451171875,1361.205412322725,1319.0876965992634,1356.9794397948,6942255
2023-04-12,1356.4095458984375,1359.4484342045057,1329.5339209824017,1341.9271228305936,5831169
2023-04-13,1319.2774658203125,1340.0277843324511,1313.3895762740012,1338.7931707536322,11267238
2023-04-17,1194.9661865234375,1197.672714637129,1125.640486586088,1187.368849544002,53171705
2023-04-18,1195.9632568359375,1206.0297050591496,1190.027837373411,1206.0297050591496,12430884
2023-04-19,1170.1796875,1191.2148357503424,1167.5206893273707,1191.2148357503424,11307230
2023-04-20,1161.82275390625,1175.5453971376487,1159.9234197053,1168.7552541840212,8621249
2023-04-21,1165.5738525390625,1171.176911424602,1158.5938227756046,1166.2861028399493,8691352
2023-04-24,1164.5767822265625,1168.0905040389814,1156.6944991215278,1166.1911698860724,8313774
2023-04-25,1163.2471923828125,1173.3136399245757,1153.84546540539,1164.2442732293223,6808576
2023-04-26,1165.763916015625,1170.939555433573,1159.116246195645,1166.1912198478733,5680192
2023-04-27,1183.5225830078125,1184.9946133330689,1163.7220478333943,1168.0904931591651,8020704
2023-04-28,1189.6954345703125,1195.630853820813,1182.287984975225,1192.4969060860858,10118277
2023-05-02,1213.1522216796875,1215.3365024362463,1191.40493727212,1191.40493727212,8886401
2023-05-03,1205.27001953125,1208.4513811214656,1198.5748201258891,1202.2785449900005,5549783
2023-05-04,1209.448486328125,1211.58523713485,1198.9546193290814,1205.0799252712332,4505401
2023-05-05,1195.7257080078125,1214.624104674689,1191.1198461987717,1214.624104674689,5373791
2023-05-08,1201.8988037109375,1206.3623091756272,1192.022241493054,1198.907328799468,5260842
2023-05-09,1206.741943359375,1207.9765569657318,1197.245272314047,1202.2785543385348,4969897
2023-05-10,1199.6669921875,1212.155138030374,1195.7733801714903,1212.155138030374,6515734
2023-05-11,1192.8768310546875,1211.680286161678,1189.9804159312723,1206.3146438167803,6888461
2023-05-12,1182.5255126953125,1192.7819644929484,1176.685152345776,1190.2653233093818,8292212
2023-05-15,1195.0135498046875,1205.0325838932283,1182.952824230165,1186.988909329865,5534710
2023-05-16,1200.6641845703125,1209.8283795250477,1199.1921541658292,1201.328905182953,5236469
2023-05-17,1184.1400146484375,1197.4827687995762,1179.9139261962646,1197.1504084760984,10465667
2023-05-18,1183.28515625,1196.2481347986438,1179.913791817991,1195.2509380156118,6948732
2023-05-19,1205.0325927734375,1209.211151151504,1189.7429758212509,1192.8293938614129,11094136
2023-05-22,1227.7296142578125,1230.3886124543512,1206.3145758113455,1208.8786304876785,7625947
2023-05-23,1234.61474609375,1248.0050288706725,1231.7657448252066,1233.807436326736,7436031
2023-05-24,1233.28515625,1239.3155189231304,1226.3051265125605,1231.053461834105,4824077
2023-05-25,1238.6982421875,1241.2148831541842,1224.3582923538884,1229.3440445624265,4334121
2023-05-26,1251.1387939453125,1256.8367961783342,1240.26515272109,1240.26515272109,5521606
2023-05-29,1248.242431640625,1265.6212696280938,1243.9214000613429,1265.6212696280938,4419365
2023-05-30,1257.216796875,1259.6384944077215,1243.2567365453965,1248.8122660265178,6274719
2023-05-31,1251.946044921875,1264.101712892894,1248.0049037104086,1253.4179592073117,17800782
2023-06-01,1253.085693359375,1262.58236401765,1251.7561362819854,1255.982224280611,4277841
2023-06-02,1250.198486328125,1263.5763073307307,1247.359360469911,1259.8228010804585,10909311
2023-06-05,1255.491943359375,1260.2559324864822,1248.562483268252,1255.0107275895937,5002553
2023-06-06,1230.9498291015625,1240.1891475588643,1225.1752403802104,1240.1891475588643,10008100
2023-06-07,1240.5260009765625,1245.386326912255,1234.3183649651985,1242.0178167544552,5397578
2023-06-08,1234.607177734375,1243.4615005588705,1232.9709736904194,1237.8793508536576,5034942
2023-06-09,1218.3900146484375,1234.3183017149724,1216.513320364698,1234.3183017149724,5339073
2023-06-12,1243.4132080078125,1247.02232578037,1225.1751798575426,1225.6563955605502,4785588
2023-06-13,1255.82861328125,1257.4166486190763,1248.32171870545,1251.0646247520751,4846587
2023-06-14,1251.5460205078125,1257.6092688277158,1244.6164428052246,1257.2724412795526,3457981
2023-06-15,1238.4569091796875,1245.338200461609,1234.4627949320693,1245.338200461609,6161155
2023-06-16,1243.1246337890625,1252.6045602874608,1232.922883686964,1238.6493039492602,8536287
2023-06-19,1245.3863525390625,1250.6797257531002,1238.697500653231,1245.3863525390625,4451787
2023-06-20,1254.433349609375,1255.9732166463295,1242.5953941369098,1245.386469226322,4009180
2023-06-21,1250.5352783203125,1254.818168754012,1246.3487250188482,1251.1127136921857,4041529
2023-06-22,1233.404052734375,1240.959116003589,1225.6564326875432,1240.959116003589,6676607
2023-06-23,1217.475830078125,1231.2866984086309,1215.8877946289867,1228.4956236017078,7239467
2023-06-26,1222.624755859375,1226.1376541109498,1214.8290846950913,1222.5285362122715,3403244
2023-06-27,1231.0941162109375,1233.8370221314526,1226.3300104164966,1231.9121593824177,3240024
2023-06-28,1244.7607421875,1247.9848641771976,1233.2597328933462,1241.5366201978022,5662358
2023-06-30,1285.3272705078125,1288.599561110423,1255.443725386593,1259.052843517933,12821692
2023-07-03,1283.5947265625,1295.4326799180278,1278.5419616519728,1280.033777333564,7732412
2023-07-04,1294.61474609375,1295.4327893658033,1281.3813130671676,1293.7967028216965,5797775
2023-07-05,1296.6839599609375,1306.9337610771051,1290.620594736906,1306.8375414274542,5414936
2023-07-06,1293.41162109375,1296.8281821765495,1286.9152089471777,1292.1123621612965,5963897
2023-07-07,1280.226318359375,1295.240343559807,1275.5585491393808,1283.8836050075442,6295647
2023-07-10,1279.2158203125,1291.4868216362026,1269.735893767129,1286.3378367344917,3940315
2023-07-11,1297.93505859375,1300.148697971286,1277.146562312207,1283.3541983078676,6126128
2023-07-12,1283.2099609375,1301.111163270799,1277.1465955174297,1300.2449514273153,8102770
2023-07-13,1313.815185546875,1325.0757043165709,1280.851907464868,1284.7498019398224,9977644
2023-07-14,1372.3790283203125,1376.276922542213,1328.7809557401515,1328.7809557401515,12833381
2023-07-17,1369.49169921875,1404.1392292539929,1361.166761683833,1372.3789933883536,11569884
2023-07-18,1419.7789306640625,1422.4256173428578,1375.314641454027,1380.1267990518368,16743977
2023-07-19,1419.5382080078125,1442.492291880872,1405.8235599629486,1430.1731224328155,13687062
2023-07-20,1395.04443359375,1415.7367104631985,1386.5749895557858,1415.7367104631985,8347221
2023-07-21,1281.57373046875,1299.282493131253,1255.9730766935447,1270.6019881410018,45548305
2023-07-24,1286.3858642578125,1299.1862496528058,1284.1241738266303,1290.6205861731394,8859789
2023-07-25,1284.4610595703125,1292.4011194648908,1274.4999170176134,1286.7709186728707,6801982
2023-07-26,1298.1756591796875,1299.282478862247,1289.0807288213755,1292.5454586014798,5528885
2023-07-27,1302.3140869140625,1312.5640049351025,1296.4432788055246,1307.559291108771,9191861
2023-07-28,1290.139404296875,1312.6121559513233,1285.8084626188922,1302.9878411113616,6122735
2023-07-31,1304.768310546875,1306.5007342047384,1283.1617708128674,1298.0794587540634,7902180
2023-08-01,1313.9114990234375,1317.5687858903452,1306.0196073434613,1310.8317650713295,6064652
2023-08-02,1305.8751220703125,1320.4078138316324,1297.7906741914153,1317.857464412844,7419145
2023-08-03,1313.0452880859375,1315.2107588712909,1298.3200397518117,1299.2824712119686,6503741
2023-08-04,1326.5673828125,1333.833787347948,1310.8316518978131,1317.4724524857877,5712345
2023-08-07,1340.6671142578125,1342.591977307716,1325.2682098585842,1335.758736977422,3729093
2023-08-08,1337.97216796875,1341.1964073454392,1332.390135994379,1340.5226348332212,4161877
2023-08-09,1342.014404296875,1343.5542710820564,1330.5614468273232,1332.005093966738,4090828
2023-08-10,1336.91357421875,1343.3619357644782,1333.545063966065,1339.3196529706677,3873025
2023-08-11,1320.3116455078125,1344.3724332944632,1315.6920447433647,1339.704663960716,5783517
2023-08-14,1341.196533203125,1342.592011956592,1314.2965008959118,1320.311698082097,4304135
2023-08-16,1365.208984375,1366.6044629557182,1352.6011561303646,1357.7983093527282,7735313
2023-08-17,1358.520263671875,1366.652763049818,1353.1787217239748,1366.652763049818,5618346
2023-08-18,1336.6248779296875,1355.7771702726145,1334.0744110270216,1350.9650129031734,5134103
2023-08-21,1352.601318359375,1354.141185336241,1335.036942643393,1337.5392411663404,3032722
2023-08-22,1351.01318359375,1353.226822980896,1344.1799436152671,1351.9274465016565,2890714
2023-08-23,1355.055419921875,1363.3804761179251,1352.841897902855,1362.803040699238,2559125
2023-08-24,1370.117431640625,1371.5130277774251,1361.311160100416,1368.0963490291783,5171963
2023-08-25,1366.7489013671875,1369.0587603824451,1358.375794606727,1359.9156614554622,4307172
2023-08-28,1362.4661865234375,1371.2724583102686,1358.3758526182612,1366.748959736308,3133464
2023-08-29,1364.3909912109375,1370.887403606148,1362.1293007628003,1370.502407522903,3074444
2023-08-30,1381.2335205078125,1382.6771676844255,1370.5023863314595,1373.3896806846858,3070887
2023-08-31,1381.522216796875,1390.6172647459737,1374.9777532432413,1381.2335578443342,9792735
2023-09-01,1389.606689453125,1391.675940662591,1374.544613071498,1377.1912996806418,3582133
2023-09-04,1410.058349609375,1414.7742873975628,1380.8004088765358,1388.7886372208727,4609014
2023-09-05,1423.3399658203125,1424.4467855398218,1401.781476769291,1409.962144501896,5496840
2023-09-06,1421.9443359375,1427.1896579675465,1408.3260245518554,1426.2272264924163,5075786
2023-09-07,1411.116943359375,1418.0465202819214,1407.1229468339543,1415.3516652313242,4411743
2023-09-08,1414.3892822265625,1419.3458278549406,1405.3424028003317,1408.5184736841536,3125838
2023-09-11,1420.98193359375,1422.5219179729784,1409.4809242238869,1414.389301350815,4182226
2023-09-12,1444.7059326171875,1447.4970075248368,1421.6075761141317,1426.8047298241825,6793161
2023-09-13,1442.0592041015625,1448.4593970271496,1432.7236656127873,1448.4593970271496,4804686
2023-09-14,1450.3360595703125,1455.7257698003427,1442.8291645801598,1448.459365193852,6444213
2023-09-15,1454.8114013671875,1461.355982423545,1452.3091030165726,1460.9709863347628,8657816
2023-09-18,1435.75537109375,1448.363200355776,1432.098084368438,1448.363200355776,3991916
2023-09-20,1434.2635498046875,1438.9313191053773,1420.741340170629,1420.741340170629,4169337
2023-09-21,1445.3314208984375,1448.0262759351206,1420.548811217642,1430.7025099446616,6779195
2023-09-22,1439.94189453125,1450.3360841129622,1429.4031992451362,1435.8515607065024,5455613
2023-09-25,1418.7684326171875,1433.8785603161243,1416.2661341904247,1433.8785603161243,4217863
2023-09-26,1405.7755126953125,1424.3023179991635,1404.1874773152638,1423.5804944158967,3996528
2023-09-27,1411.886962890625,1414.3892612093837,1395.5737965094368,1401.300216747614,3863586
2023-09-28,1385.3719482421875,1417.2765753321378,1381.0891751457389,1412.7531943654549,5814602
2023-09-29,1381.522216796875,1392.4459080493093,1362.8029715611751,1378.2980948454815,6068968
2023-10-03,1380.126708984375,1383.0140033546352,1366.9414450205768,1382.099740464443,4181867
2023-10-04,1390.0877685546875,1395.4773608957394,1364.9201639575758,1371.4647444687614,4510406
2023-10-05,1408.4703369140625,1420.212071748274,1395.718119491685,1397.450543191847,7384621
2023-10-06,1423.1474609375,1428.729610822957,1408.3261093158785,1414.2931378271037,3598672
2023-10-09,1420.0194091796875,1434.9852649392076,1407.267192707223,1409.8658280638936,3567552
2023-10-10,1438.9794921875,1440.759966979824,1413.9081044190082,1428.1521377262288,5688951
2023-10-11,1438.257568359375,1461.2115347213005,1425.7940107127622,1440.7598666081255,7220129
2023-10-12,1410.443359375,1447.8819681190053,1397.450534160696,1435.8515744020572,11081662
2023-10-13,1377.3837890625,1383.9764209785055,1347.4040259874184,1352.2161832230877,17973439
2023-10-16,1380.2711181640625,1389.366048574797,1376.2770040610094,1378.298086654027,4850745
2023-10-17,1388.25927734375,1398.7498042447369,1384.0246727093536,1386.1419750265518,3923764
2023-10-18,1386.4306640625,1399.375319994448,1384.3132443944826,1387.8261426629942,4264837
2023-10-19,1379.7899169921875,1385.5645058813668,1372.523512312912,1372.523512312912,6795691
2023-10-20,1373.6302490234375,1384.4576025364966,1371.7053861766717,1376.2769354377408,3928622
2023-10-23,1355.7291259765625,1378.5387050281786,1352.4568354520986,1372.0422925469106,2636516
2023-10-25,1335.6463623046875,1367.3302462708475,1327.1160858522596,1363.8693436510164,6940777
2023-10-26,1325.3125,1339.49717930423,1319.1219800684032,1321.0230845861229,6357656
2023-10-27,1345.687744140625,1350.2210009049484,1329.407148627013,1329.407148627013,4634358
2023-10-30,1342.470703125,1345.6877648422496,1328.8709326228154,1345.6877648422496,2667696
2023-10-31,1334.0377197265625,1346.4675506408062,1328.7732969501244,1345.2976127988377,3451595
2023-11-01,1320.1456298828125,1342.860466445493,1317.7084079980843,1338.5710511323518,3090672
2023-11-02,1335.7437744140625,1341.7393637124617,1327.4572204745589,1335.597517308254,3758060
2023-11-03,1354.1693115234375,1357.045185831074,1343.153020674398,1345.395312477116,3349045
2023-11-06,1368.0615234375,1371.9122866596715,1355.8754132344473,1358.897544763808,2736381
2023-11-07,1369.036376953125,1370.5961752178998,1359.823606474179,1364.8443075493744,2272209
2023-11-08,1356.0701904296875,1369.7186323175492,1351.6343992141449,1369.7186323175492,3550635
2023-11-09,1340.277099609375,1362.40702660774,1335.646378052032,1360.847228410472,5498051
2023-11-10,1334.4764404296875,1338.6685096528863,1326.8235875501032,1335.548794252723,2943649
2023-11-13,1339.0584716796875,1347.734886230936,1336.4262006880397,1345.2001993169206,3462092
2023-11-15,1375.08056640625,1378.492676992866,1358.02001347317,1363.8693459073688,8551860
2023-11-16,1408.6168212890625,1416.9033759147449,1375.1780885504938,1380.5399768377,6673907
2023-11-17,1401.4512939453125,1414.563499317704,1399.014072202863,1404.863404384742,4901251
2023-11-20,1400.525146484375,1415.5384569499909,1397.6492722902194,1405.7895695054317,3584210
2023-11-21,1402.864990234375,1413.5887670881473,1400.671490423376,1405.78965664904,3793135
2023-11-22,1421.19287109375,1422.313897955222,1400.135178834329,1400.135178834329,3108786
2023-11-23,1412.8575439453125,1431.0392432298888,1411.3464187562147,1431.0392432298888,3186928
2023-11-24,1401.30517578125,1416.1722298842824,1397.844272961831,1409.250543250424,2973195
2023-11-28,1406.471923828125,1408.7142155101646,1391.215010400453,1407.7393267797077,3755373
2023-11-29,1422.9476318359375,1424.019985687176,1413.3937932462943,1414.6610772504937,3875778
2023-11-30,1418.609375,1423.9712630744905,1413.1500218524227,1416.7570625914543,10120867
2023-12-01,1415.8309326171875,1423.2400630722807,1409.83534320107,1423.2400630722807,3489187
2023-12-04,1427.5782470703125,1434.9387043729032,1412.9062435071903,1423.776157331259,5511948
2023-12-05,1417.439453125,1430.064333864217,1405.7895801425905,1428.9919800381958,5123039
2023-12-06,1437.278564453125,1439.910716536068,1414.6124004995274,1420.1692188990637,5269178
2023-12-07,1429.08935546875,1435.8647842669889,1425.0923356379556,1435.8647842669889,4424453
2023-12-08,1453.705322265625,1457.1661057796869,1429.4305696098752,1433.4763815533283,6323433
2023-12-11,1451.121826171875,1460.383268797762,1444.7850496383735,1452.5841592180675,3862018
2023-12-12,1438.9844970703125,1452.5841466805362,1430.7954082813214,1440.3980380674443,6103494
2023-12-13,1412.61376953125,1438.9845572752818,1397.161806964356,1438.9357652368012,8549258
2023-12-14,1463.7467041015625,1473.0569395078553,1424.6536880122435,1426.6522576036398,12489858
2023-12-15,1538.764404296875,1548.6595487656557,1482.805767064264,1484.804336574525,18395389
2023-12-18,1525.0672607421875,1552.9978484848602,1521.1190325303833,1528.5768365987844,6467243
2023-12-19,1519.169189453125,1534.426103214024,1504.4970661373063,1530.6728053207837,4221721
2023-12-20,1497.8192138671875,1543.736453703341,1491.579901588956,1525.749802492056,6592367
2023-12-21,1497.4290771484375,1507.8116658398162,1483.049468497435,1483.049468497435,5319038
2023-12-22,1523.6536865234375,1526.6758179175536,1484.7556006950408,1496.405473925818,6741060
2023-12-26,1505.179443359375,1509.1277904130268,1484.7555715756073,1496.4542366175683,6878067
2023-12-27,1527.7481689453125,1530.5753701816757,1505.2282621404502,1505.2282621404502,4225849
2023-12-28,1523.4100341796875,1529.551762325788,1515.9521109262243,1529.551762325788,5702253
2023-12-29,1504.156005859375,1520.29034465994,1501.328804439628,1502.3524853173762,4388990
2024-01-01,1512.3936767578125,1517.9018221356007,1496.6979912868856,1500.3538241918363,2808451
2024-01-02,1495.869384765625,1510.2489944333963,1484.7556287468262,1507.1780709406391,5396313
2024-01-03,1452.584228515625,1481.7820987955436,1450.6344510276845,1481.7820987955436,7550363
2024-01-04,1474.7142333984375,1481.5872470089262,1455.4115066499028,1467.1588452330689,7056038
2024-01-05,1494.0657958984375,1501.0361552312236,1468.4261742661083,1468.9136186393089,8895403
2024-01-08,1484.5606689453125,1497.4291531280155,1475.25043357485,1490.5561396864723,4440136
2024-01-09,1490.8974609375,1514.0022774537665,1487.534023238817,1503.181035781654,4412074
2024-01-10,1481.7333984375,1496.8928467237058,1467.2075326192123,1486.656515100781,4096845
2024-01-11,1456.6787109375,1486.7053317981,1449.269580298058,1486.6078667248785,11296088
2024-01-12,1572.2518310546875,1577.3699969905344,1516.3419850612404,1522.776227008167,26754401
2024-01-15,1610.61376953125,1623.1410668635503,1594.91808358547,1603.6432907805984,13228305
2024-01-16,1590.5797119140625,1607.104027837612,1584.1941433036818,1603.496987236385,6500917
2024-01-17,1599.0125732421875,1606.1293091335122,1579.5635891493614,1579.5635891493614,9209876
2024-01-18,1601.352294921875,1607.5916069487482,1587.362664653911,1601.401086963131,6375464
2024-01-19,1617.535400390625,1623.677247246686,1602.8633957977763,1610.1262695359164,4522736
2024-01-23,1600.91357421875,1632.6461314222256,1596.575247906434,1608.6638921289373,9401255
2024-01-24,1633.32861328125,1637.8130776691114,1603.6919718843385,1618.217837862279,8999681
2024-01-25,1627.1868896484375,1638.3494379305807,1616.3656476539222,1630.940187767506,8865304
2024-01-29,1615.000732421875,1637.179452211849,1606.2267333840832,1623.336079109769,4253785
2024-01-30,1609.97998046875,1647.5619894272006,1606.8603840670908,1620.703756731294,4995943
2024-01-31,1619.1927490234375,1625.383268786271,1596.9652379166782,1606.8603825322964,6763779
2024-02-01,1615.4395751953125,1634.888559653599,1608.9077486643089,1617.8767972580042,5760011
2024-02-02,1650.827880859375,1675.3463573146996,1623.1898079307389,1624.2134887449383,7858483
2024-02-05,1644.832275390625,1658.0420657478016,1639.6166443030413,1652.1927331624793,3634135
2024-02-06,1686.0213623046875,1689.482265094842,1631.915034715095,1644.3936587701817,7694265
2024-02-07,1651.2177734375,1685.5826008994466,1644.4910174524653,1685.5826008994466,4613877
2024-02-08,1649.6092529296875,1663.5014178096662,1640.5428588320551,1655.3611204353756,5919715
2024-02-09,1627.4305419921875,1650.3892200937316,1618.1204256554397,1642.3950607885656,4600004
2024-02-12,1637.91064453125,1650.437941775471,1628.4054787576415,1628.4054787576415,3555808
2024-02-13,1642.2489013671875,1646.6845738035847,1621.7274454533292,1640.7377761935395,2696481
2024-02-14,1624.359619140625,1627.5280076395527,1594.430581537359,1618.5102865272197,3768579
2024-02-15,1634.2547607421875,1645.3685164868652,1619.875151429089,1634.888462241726,4834391
2024-02-16,1658.91943359375,1666.0848419685713,1645.5633865705388,1646.587067340501,4880654
2024-02-19,1657.0672607421875,1668.5222043007818,1645.319802937551,1662.1854270130489,3690993
2024-02-20,1642.9312744140625,1651.7052732093312,1626.84560995607,1642.6875522253051,3706389
2024-02-21,1613.9771728515625,1631.9638233020942,1603.9845628223832,1631.9638233020942,4300508
2024-02-22,1639.129150390625,1642.2975387786005,1603.1070592431684,1623.1897433782651,5841277
2024-02-23,1634.7421875,1655.7997608389408,1629.9165357574211,1654.386219744037,5373072
2024-02-26,1618.461669921875,1632.8899528016857,1603.6920807570675,1632.8899528016857,2782438
2024-02-27,1621.824951171875,1629.1366170244216,1611.2962237471947,1619.2902641439878,5159088
2024-02-28,1629.2828369140625,1645.417293462008,1620.313907941866,1628.0642259664828,3188916
2024-02-29,1631.8663330078125,1640.00663042187,1611.78364818245,1623.189799169216,7814722
2024-03-01,1613.1483154296875,1629.9651458293347,1609.541274772041,1627.0892717108036,6387291
2024-03-04,1596.087890625,1622.653610339565,1592.627106799118,1616.2193680812534,4445156
2024-03-05,1566.1588134765625,1596.2341083159356,1561.771813999037,1592.9682547281066,4596579
2024-03-06,1576.9312744140625,1579.4659612493467,1536.4246010669408,1562.5516659967163,6420684
2024-03-07,1575.85888671875,1587.5575518255266,1563.916499422249,1576.00514383358,6348359
2024-03-11,1560.406982421875,1573.2755859266636,1548.1234073984251,1567.7674404305787,6752895
2024-03-12,1572.44677734375,1584.194234500033,1557.5310507234428,1559.8220155077247,4614222
2024-03-13,1570.935791015625,1583.7068101279422,1558.4084940963105,1572.3981241736378,5688997
2024-03-14,1611.78369140625,1616.1218989393994,1567.6211814173153,1573.8604935025592,8803799
2024-03-15,1592.96826171875,1604.4719968900688,1577.7112285567396,1599.8899482348922,11809997
2024-03-18,1562.405517578125,1591.652180800484,1558.7008926346352,1589.0687017481805,4958904
2024-03-19,1522.239990234375,1558.8471103783966,1518.8766716507453,1552.3640763935264,6870411
2024-03-20,1515.9031982421875,1535.4009730368005,1513.3685113198824,1523.7511001990083,4759059
2024-03-21,1515.6595458984375,1537.3508213569726,1504.6433740348427,1524.7260591977042,11062497
2024-03-22,1470.9609375,1490.507505481145,1460.578348011324,1482.8058601841235,14673890
2024-03-26,1455.167724609375,1469.5960067869105,1450.5370030210322,1454.5340231173436,8351081
2024-03-27,1446.588623046875,1461.358211156759,1444.3464503633604,1458.4335449569787,6857402
2024-03-28,1460.43212890625,1473.8368491211518,1449.8058178076242,1449.8058178076242,12499530
2024-04-01,1457.8973388671875,1491.5310008640356,1455.3139788743078,1486.705349136043,6580002
